"id","mimnumber","pid"
"47192","616145","25860"
"47193","616145","25861"
"47194","616145","303"
"47195","616145","16696"
"47196","616145","812"
"47197","616145","665"
"47198","616145","16700"
"47199","616145","181"
"47200","616145","184"
"47201","616145","25862"
"47202","616145","8494"
"47203","616145","25863"
"47204","616154","735"
"47205","616154","145"
"47206","616154","25864"
"47207","616154","965"
"47208","616154","146"
"47209","616154","699"
"47210","616154","218"
"47211","616154","3295"
"47212","616154","25865"
"47213","616154","167"
"47214","616154","899"
"47215","616154","562"
"47216","616154","387"
"47217","616154","999"
"47218","616154","184"
"47219","616154","25866"
"47220","616154","25867"
"47221","616154","8001"
"47222","616154","888"
"47223","616154","25868"
"47224","616155","25869"
"47225","616155","2517"
"47226","616155","25870"
"47227","616155","5217"
"47228","616155","7006"
"47229","616155","25871"
"47230","616155","25872"
"47231","616155","25873"
"47232","616155","3189"
"47233","616155","25874"
"47234","616155","8071"
"47235","616155","25875"
"47236","616155","3190"
"47237","616155","2365"
"47238","616155","78"
"47239","616155","25876"
"47240","616155","12706"
"47241","616155","10533"
"47242","616155","1122"
"47243","616155","5234"
"47244","616158","2635"
"47245","616158","591"
"47246","616158","372"
"47247","616158","274"
"47248","616158","11774"
"47249","616158","3750"
"47250","616158","374"
"47251","616158","551"
"47252","616158","553"
"47253","616158","1798"
"47254","616158","562"
"47255","616158","11005"
"47256","616158","25877"
"47257","616158","25878"
"47258","616158","184"
"47259","616158","2451"
"47260","616158","11353"
"47261","616158","25879"
"47262","616158","5062"
"47263","616158","546"
"47264","616158","11974"
"47265","616295","25880"
"47266","616295","25881"
"47267","616295","25882"
"47268","616295","25883"
"47269","616295","25884"
"47270","616295","9183"
"47271","616295","25885"
"47272","616295","25886"
"47273","616295","10794"
"47274","616295","10795"
"47275","616295","25887"
"47276","616295","25888"
"47277","616295","19015"
"47278","616295","25889"
"47279","616295","25890"
"47280","616295","25891"
"47281","616295","25892"
"47282","616200","139"
"47283","616200","5202"
"47284","616200","25893"
"47285","616200","1809"
"47286","616200","2103"
"47287","616200","209"
"47288","616200","25894"
"47289","616200","25895"
"47290","616200","220"
"47291","616200","7329"
"47292","616200","20052"
"47293","616200","25896"
"47294","616200","20121"
"47295","616200","9952"
"47296","616200","301"
"47297","616200","25897"
"47298","616200","24101"
"47299","616200","25898"
"47300","616200","25899"
"47301","616200","328"
"47302","616200","25900"
"47303","616200","25901"
"47304","616200","25902"
"47305","616200","7741"
"47306","616200","25903"
"47307","616200","25904"
"47308","616200","25905"
"47309","616200","25906"
"47310","616200","25907"
"47311","616201","5202"
"47312","616201","270"
"47313","616201","25908"
"47314","616201","8561"
"47315","616201","25909"
"47316","616201","25910"
"47317","616201","25911"
"47318","616201","25912"
"47319","616201","25913"
"47320","616201","24016"
"47321","616201","25914"
"47322","616201","25915"
"47323","616201","25916"
"47324","616201","25917"
"47325","616201","25918"
"47326","616201","25919"
"47327","616201","25920"
"47328","616201","25921"
"47329","616201","25922"
"47330","616201","25923"
"47331","616201","25924"
"47332","616201","25925"
"47333","616201","25926"
"47334","616201","25927"
"47335","616201","25928"
"47336","616202","139"
"47337","616202","25929"
"47338","616202","150"
"47339","616202","25930"
"47340","616202","371"
"47341","616202","5018"
"47342","616202","3277"
"47343","616202","25931"
"47344","616202","25932"
"47345","616202","7623"
"47346","616202","12"
"47347","616202","25933"
"47348","616202","25934"
"47349","616202","634"
"47350","616202","6212"
"47351","616202","11621"
"47352","616202","3326"
"47353","616202","386"
"47354","616202","3993"
"47355","616202","182"
"47356","616202","239"
"47357","616202","25935"
"47358","616202","25936"
"47359","616202","266"
"47360","616202","25937"
"47361","616204","25938"
"47362","616204","506"
"47363","616204","25939"
"47364","616204","372"
"47365","616204","605"
"47366","616204","25752"
"47367","616204","6249"
"47368","616204","899"
"47369","616204","846"
"47370","616204","5035"
"47371","616204","513"
"47372","616204","1101"
"47373","616204","9089"
"47374","616204","997"
"47375","616204","7875"
"47376","616204","1428"
"47377","616204","9092"
"47378","616204","1001"
"47379","616204","12241"
"47380","616204","25940"
"47381","616204","25941"
"47382","616204","266"
"47383","616204","25942"
"47384","616204","25943"
"47385","616255","25944"
"47386","616255","25945"
"47387","616255","25946"
"47388","616255","22436"
"47389","616208","25947"
"47390","616208","25948"
"47391","616208","25949"
"47392","616208","25950"
"47393","616208","25951"
"47394","616258","1626"
"47395","616258","145"
"47396","616258","1124"
"47397","616258","25952"
"47398","616258","25953"
"47399","616258","25954"
"47400","616258","25955"
"47401","616258","25956"
"47402","616258","25957"
"47403","616258","25958"
"47404","616258","1147"
"47405","616258","7467"
"47406","616258","4716"
"47407","616258","25959"
"47408","616258","8011"
"47409","616258","25960"
"47410","616258","5636"
"47411","616258","1157"
"47412","616258","239"
"47413","616258","238"
"47414","616258","25961"
"47415","616258","25962"
"47416","616258","1163"
"47417","616258","25963"
"47418","616209","139"
"47419","616209","2412"
"47420","616209","25964"
"47421","616209","2676"
"47422","616209","1778"
"47423","616209","25965"
"47424","616209","13204"
"47425","616209","1799"
"47426","616209","25966"
"47427","616209","25967"
"47428","616209","1771"
"47429","616209","500"
"47430","616209","7391"
"47431","616209","1122"
"47432","616209","25968"
"47433","616260","25969"
"47434","616260","25970"
"47435","616260","25971"
"47436","616260","838"
"47437","616260","25972"
"47438","616260","25973"
"47439","616260","369"
"47440","616260","18969"
"47441","616260","25974"
"47442","616260","7697"
"47443","616260","25511"
"47444","616260","164"
"47445","616260","25975"
"47446","616260","974"
"47447","616260","25976"
"47448","616260","25977"
"47449","616260","11031"
"47450","616260","3669"
"47451","616260","25978"
"47452","616260","2130"
"47453","616260","1522"
"47454","616260","23"
"47455","616260","25979"
"47456","616260","12150"
"47457","616260","634"
"47458","616260","25980"
"47459","616260","988"
"47460","616260","670"
"47461","616260","183"
"47462","616260","184"
"47463","616260","1466"
"47464","616260","25981"
"47465","616260","25982"
"47466","616260","25983"
"47467","616260","3077"
"47468","616260","10916"
"47469","616260","182"
"47470","616260","1653"
"47471","616260","25984"
"47472","616260","25985"
"47473","616260","4629"
"47474","616260","25986"
"47475","616260","25987"
"47476","616260","25988"
"47477","616260","25989"
"47478","616260","25990"
"47479","616260","25991"
"47480","616260","5463"
"47481","616260","12486"
"47482","616260","25992"
"47483","616260","25993"
"47484","616260","25994"
"47485","616260","25995"
"47486","616260","25996"
"47487","616211","25997"
"47488","616211","25998"
"47489","616211","1187"
"47490","616211","25999"
"47491","616211","1190"
"47492","616211","5566"
"47493","616211","5311"
"47494","616211","9311"
"47495","616211","1613"
"47496","616211","999"
"47497","616211","516"
"47498","616211","3375"
"47499","616211","13992"
"47500","616211","26000"
"47501","616211","1654"
"47502","616211","26001"
"47503","616211","25525"
"47504","616211","3783"
"47505","616211","546"
"47506","616211","26002"
"47507","616212","26003"
"47508","616212","1124"
"47509","616212","3993"
"47510","616212","1476"
"47511","616212","1113"
"47512","616212","1220"
"47513","616212","6263"
"47514","616212","26004"
"47515","616212","12241"
"47516","616212","26005"
"47517","616212","187"
"47518","616212","1595"
"47519","616212","4986"
"47520","616212","12799"
"47521","616212","26006"
"47522","616212","815"
"47523","616212","1617"
"47524","616212","26007"
"47525","616212","26008"
"47526","616212","1653"
"47527","616212","1595"
"47528","616212","266"
"47529","616212","26009"
"47530","616263","139"
"47531","616263","270"
"47532","616263","8639"
"47533","616263","3052"
"47534","616263","362"
"47535","616263","590"
"47536","616263","967"
"47537","616263","155"
"47538","616263","3045"
"47539","616263","18213"
"47540","616263","126"
"47541","616263","708"
"47542","616263","7234"
"47543","616263","26010"
"47544","616263","26011"
"47545","616263","738"
"47546","616263","9173"
"47547","616263","638"
"47548","616263","2812"
"47549","616263","3949"
"47550","616263","3159"
"47551","616263","7054"
"47552","616263","899"
"47553","616263","22881"
"47554","616263","846"
"47555","616263","182"
"47556","616263","26012"
"47557","616263","509"
"47558","616263","3759"
"47559","616263","26013"
"47560","616263","1596"
"47561","616263","1773"
"47562","616263","26014"
"47563","616263","21390"
"47564","616263","26015"
"47565","616214","26016"
"47566","616214","26017"
"47567","616214","26018"
"47568","616214","26019"
"47569","616265","26020"
"47570","616265","26021"
"47571","616265","26022"
"47572","616265","1419"
"47573","616265","26023"
"47574","616265","26024"
"47575","616266","209"
"47576","616266","146"
"47577","616266","15850"
"47578","616266","26025"
"47579","616266","914"
"47580","616266","162"
"47581","616266","26026"
"47582","616266","26027"
"47583","616266","221"
"47584","616266","2711"
"47585","616266","12"
"47586","616266","26028"
"47587","616266","26029"
"47588","616266","1860"
"47589","616266","26030"
"47590","616266","9310"
"47591","616266","2517"
"47592","616266","4947"
"47593","616266","2807"
"47594","616266","4949"
"47595","616266","812"
"47596","616266","15853"
"47597","616266","5509"
"47598","616266","26031"
"47599","616266","899"
"47600","616266","26032"
"47601","616266","846"
"47602","616266","847"
"47603","616266","26033"
"47604","616266","10067"
"47605","616266","25525"
"47606","616266","1596"
"47607","616266","26034"
"47608","616216","5640"
"47609","616216","6040"
"47610","616216","9287"
"47611","616216","46"
"47612","616216","12404"
"47613","616216","12661"
"47614","616216","26035"
"47615","616216","26036"
"47616","616216","26037"
"47617","616267","506"
"47618","616267","9910"
"47619","616267","509"
"47620","616267","535"
"47621","616267","5714"
"47622","616267","5278"
"47623","616267","1102"
"47624","616267","743"
"47625","616267","26038"
"47626","616267","2365"
"47627","616267","26039"
"47628","616267","26040"
"47629","616267","26041"
"47630","616267","2889"
"47631","616267","26042"
"47632","616267","26043"
"47633","616217","126"
"47634","616217","708"
"47635","616217","26044"
"47636","616217","4714"
"47637","616217","707"
"47638","616217","979"
"47639","616217","26045"
"47640","616217","26046"
"47641","616217","26047"
"47642","616217","26048"
"47643","616217","26049"
"47644","616217","26050"
"47645","616217","26051"
"47646","616268","12478"
"47647","616268","145"
"47648","616268","19631"
"47649","616268","3745"
"47650","616268","1599"
"47651","616268","150"
"47652","616268","797"
"47653","616268","274"
"47654","616268","154"
"47655","616268","370"
"47656","616268","26052"
"47657","616268","7489"
"47658","616268","7698"
"47659","616268","1242"
"47660","616268","167"
"47661","616268","4467"
"47662","616268","13042"
"47663","616268","281"
"47664","616268","282"
"47665","616268","173"
"47666","616268","4575"
"47667","616268","553"
"47668","616268","26053"
"47669","616268","4471"
"47670","616268","1798"
"47671","616268","846"
"47672","616268","11005"
"47673","616268","331"
"47674","616268","26034"
"47675","616268","26054"
"47676","616219","26055"
"47677","616219","26056"
"47678","616219","154"
"47679","616219","26057"
"47680","616219","6713"
"47681","616219","26058"
"47682","616269","11318"
"47683","616269","146"
"47684","616269","699"
"47685","616269","2709"
"47686","616269","26059"
"47687","616269","846"
"47688","616269","563"
"47689","616269","11005"
"47690","616269","26060"
"47691","616269","26061"
"47692","616269","26062"
"47693","616269","1027"
"47694","616269","20096"
"47695","616269","7713"
"47696","616269","10919"
"47697","616269","26063"
"47698","616220","16"
"47699","616220","17"
"47700","616220","10533"
"47701","616270","6948"
"47702","616270","12560"
"47703","616270","9423"
"47704","616270","26064"
"47705","616270","26065"
"47706","616221","8361"
"47707","616221","26066"
"47708","616221","26067"
"47709","616221","12557"
"47710","616221","12563"
"47711","616221","12560"
"47712","616221","26068"
"47713","616221","26069"
"47714","616221","26070"
"47715","616221","26071"
"47716","616221","26072"
"47717","616271","549"
"47718","616271","145"
"47719","616271","1423"
"47720","616271","26073"
"47721","616271","756"
"47722","616271","1798"
"47723","616271","26074"
"47724","616271","758"
"47725","616271","182"
"47726","616271","26075"
"47727","616271","999"
"47728","616271","1108"
"47729","616271","3414"
"47730","616271","1429"
"47731","616271","1220"
"47732","616271","1102"
"47733","616271","564"
"47734","616271","26076"
"47735","616271","26077"
"47736","616271","26078"
"47737","616271","17816"
"47738","616271","26079"
"47739","616271","1596"
"47740","616271","26080"
"47741","616271","242"
"47742","616271","1773"
"47743","616271","26081"
"47744","616276","26082"
"47745","616276","26083"
"47746","616276","26084"
"47747","616276","26085"
"47748","616276","7958"
"47749","616276","25545"
"47750","616276","2516"
"47751","616276","26086"
"47752","616276","1798"
"47753","616276","26087"
"47754","616276","26088"
"47755","616276","26089"
"47756","616276","26090"
"47757","616276","26091"
"47758","616276","26092"
"47759","616276","1220"
"47760","616276","8266"
"47761","616276","26093"
"47762","616276","1771"
"47763","616276","26094"
"47764","616276","26095"
"47765","616276","26096"
"47766","616277","25053"
"47767","616277","372"
"47768","616277","8688"
"47769","616277","26097"
"47770","616277","26098"
"47771","616277","899"
"47772","616277","26099"
"47773","616277","562"
"47774","616277","999"
"47775","616277","535"
"47776","616277","26100"
"47777","616277","1771"
"47778","616277","1790"
"47779","616277","26101"
"47780","616277","26102"
"47781","616277","26103"
"47782","616277","26104"
"47783","616277","9359"
"47784","616277","570"
"47785","616277","26105"
"47786","616278","126"
"47787","616278","12427"
"47788","616278","6145"
"47789","616278","979"
"47790","616278","1748"
"47791","616278","26106"
"47792","616278","26107"
"47793","616278","7748"
"47794","616278","26108"
"47795","616278","26109"
"47796","616278","26110"
"47797","616278","26111"
"47798","616278","266"
"47799","616278","1773"
"47800","616278","26112"
"47801","616228","1726"
"47802","616228","25230"
"47803","616228","6249"
"47804","616228","26113"
"47805","616228","26114"
"47806","616228","2517"
"47807","616228","26115"
"47808","616228","26116"
"47809","616228","21805"
"47810","616228","2330"
"47811","616228","1760"
"47812","616228","25871"
"47813","616228","11979"
"47814","616228","26117"
"47815","616228","26118"
"47816","616228","2336"
"47817","616228","26119"
"47818","616228","26120"
"47819","616228","26121"
"47820","616228","1113"
"47821","616228","1710"
"47822","616228","26122"
"47823","616228","26123"
"47824","616228","26124"
"47825","616228","10533"
"47826","616228","1122"
"47827","616228","21390"
"47828","616228","26125"
"47829","616228","26126"
"47830","616279","26127"
"47831","616279","26128"
"47832","616279","26129"
"47833","616279","26130"
"47834","616229","4010"
"47835","616229","6406"
"47836","616229","26131"
"47837","616229","26132"
"47838","616229","26133"
"47839","616229","26134"
"47840","616229","26135"
"47841","616229","26136"
"47842","616229","26137"
"47843","616229","240"
"47844","616229","26138"
"47845","616229","26139"
"47846","616229","26140"
"47847","616280","26141"
"47848","616280","26142"
"47849","616280","3171"
"47850","616280","8071"
"47851","616280","3190"
"47852","616280","3189"
"47853","616280","2365"
"47854","616280","26143"
"47855","616280","1122"
"47856","616280","26063"
"47857","616230","26144"
"47858","616230","2452"
"47859","616230","1476"
"47860","616230","387"
"47861","616230","2467"
"47862","616230","26145"
"47863","616230","26146"
"47864","616230","1773"
"47865","616230","21390"
"47866","616230","26147"
"47867","616281","270"
"47868","616281","26148"
"47869","616281","26149"
"47870","616281","2019"
"47871","616281","899"
"47872","616281","3993"
"47873","616281","182"
"47874","616281","10916"
"47875","616281","1001"
"47876","616281","1220"
"47877","616281","5842"
"47878","616281","26150"
"47879","616281","516"
"47880","616281","26151"
"47881","616281","1654"
"47882","616281","26152"
"47883","616281","1773"
"47884","616281","26153"
"47885","616231","2228"
"47886","616231","4027"
"47887","616231","3359"
"47888","616231","26154"
"47889","616231","2418"
"47890","616231","26155"
"47891","616231","26156"
"47892","616231","26157"
"47893","616231","26158"
"47894","616231","26159"
"47895","616231","26160"
"47896","616231","26161"
"47897","616231","500"
"47898","616231","26162"
"47899","616231","3691"
"47900","616282","26163"
"47901","616282","26164"
"47902","616282","26165"
"47903","616282","531"
"47904","616282","12484"
"47905","616282","26166"
"47906","616282","516"
"47907","616282","1000"
"47908","616282","26167"
"47909","616282","26168"
"47910","616282","26169"
"47911","616282","26170"
"47912","616282","1122"
"47913","616282","12341"
"47914","616286","8422"
"47915","616286","26171"
"47916","616286","26172"
"47917","616286","13238"
"47918","616286","26173"
"47919","616286","26174"
"47920","616286","12897"
"47921","616286","26175"
"47922","616286","26176"
"47923","616286","6546"
"47924","616286","2365"
"47925","616286","26177"
"47926","616286","26178"
"47927","616286","26179"
"47928","616286","26180"
"47929","616286","26181"
"47930","616286","26182"
"47931","616286","26183"
"47932","616286","122"
"47933","616286","4050"
"47934","616286","26184"
"47935","616287","8422"
"47936","616287","26172"
"47937","616287","13238"
"47938","616287","26173"
"47939","616287","26185"
"47940","616287","6546"
"47941","616287","2365"
"47942","616287","26186"
"47943","616287","26187"
"47944","616287","26188"
"47945","616287","26189"
"47946","616287","26190"
"47947","616239","26191"
"47948","616239","2345"
"47949","616239","26192"
"47950","616239","26193"
"47951","616239","26194"
"47952","616239","26195"
"47953","616239","26196"
"47954","616239","23065"
"47955","616239","26197"
"47956","616239","26198"
"47957","616239","2561"
"47958","616239","26199"
"47959","616239","3359"
"47960","616239","557"
"47961","616239","26200"
"47962","616239","26201"
"47963","616239","26202"
"47964","616239","26203"
"47965","616239","26204"
"47966","616239","26205"
"47967","616239","26206"
"47968","616239","26207"
"47969","616239","26208"
"47970","616239","26209"
"47971","616239","26210"
"47972","616239","26211"
"47973","616239","26212"
"47974","616239","26213"
"47975","616239","26214"
"47976","616239","26215"
"47977","616239","26216"
"47978","616239","2366"
"47979","616289","3413"
"47980","616289","461"
"47981","616289","26217"
"47982","616289","26218"
"47983","616289","13733"
"47984","616289","26219"
"47985","616289","26220"
"47986","616289","10533"
"47987","616247","26221"
"47988","616247","26222"
"47989","616247","26223"
"47990","616247","26224"
"47991","616247","26225"
"47992","616247","26226"
"47993","616247","26227"
"47994","616247","26228"
"47995","616247","26229"
"47996","616247","26230"
"47997","616247","26231"
"47998","616247","26232"
"47999","616247","26233"
"48000","616291","26234"
"48001","616291","26235"
"48002","616291","1192"
"48003","616291","1474"
"48004","616291","1101"
"48005","616291","997"
"48006","616291","998"
"48007","616291","1428"
"48008","616291","9092"
"48009","616291","1001"
"48010","616291","2500"
"48011","616291","10067"
"48012","616291","26236"
"48013","616291","26237"
"48014","616291","1773"
"48015","616291","26238"
"48016","616248","838"
"48017","616248","26239"
"48018","616248","26240"
"48019","616248","3470"
"48020","616248","26241"
"48021","616248","26242"
"48022","616248","26243"
"48023","616248","26244"
"48024","616248","26245"
"48025","616248","2668"
"48026","616248","26246"
"48027","616248","26247"
"48028","616249","26221"
"48029","616249","26083"
"48030","616249","26224"
"48031","616249","26248"
"48032","616249","26249"
"48033","616249","26250"
"48034","616249","26251"
"48035","616249","545"
"48036","616294","26252"
"48037","616294","139"
"48038","616294","26253"
"48039","616294","838"
"48040","616294","8228"
"48041","616294","966"
"48042","616294","2103"
"48043","616294","590"
"48044","616294","1599"
"48045","616294","26254"
"48046","616294","4958"
"48047","616294","155"
"48048","616294","9235"
"48049","616294","602"
"48050","616294","26255"
"48051","616294","527"
"48052","616294","323"
"48053","616294","396"
"48054","616294","26256"
"48055","616294","23"
"48056","616294","26257"
"48057","616294","3470"
"48058","616294","26258"
"48059","616294","26259"
"48060","616294","10278"
"48061","616294","26260"
"48062","616294","26261"
"48063","616294","26262"
"48064","616294","8245"
"48065","616294","12838"
"48066","616294","26263"
"48067","616294","26264"
"48068","616294","26265"
"48069","616294","26266"
"48070","616294","26267"
"48071","616294","26268"
"48072","616294","26269"
"48073","616294","237"
"48074","616294","8376"
"48075","616294","5057"
"48076","616294","1163"
"48077","616294","26270"
"48078","616294","26271"
"48079","616298","22480"
"48080","616298","1239"
"48081","616298","26272"
"48082","616298","26273"
"48083","616298","26274"
"48084","616298","26275"
"48085","616298","26276"
"48086","616298","26277"
"48087","616298","26278"
"48088","616298","26279"
"48089","616298","26280"
"48090","616298","26281"
"48091","616298","26282"
"48092","616298","12313"
"48093","616298","10794"
"48094","616298","26283"
"48095","616298","26284"
"48096","616298","26285"
"48097","616299","26286"
"48098","616299","26287"
"48099","616299","8754"
"48100","616299","26288"
"48101","616299","26289"
"48102","616299","5542"
"48103","616299","26290"
"48104","616299","26291"
"48105","616299","26292"
"48106","616299","26293"
"48107","616299","26294"
"48108","616299","26295"
"48109","616299","26296"
"48110","616299","26297"
"48111","616299","539"
"48112","616299","7748"
"48113","616299","26298"
"48114","616299","26299"
"48115","616299","1771"
"48116","616299","26300"
"48117","616299","26301"
"48118","616299","26302"
"48119","616299","26303"
"48120","616299","26304"
"48121","616299","26305"
"48122","616299","26306"
"48123","616299","26307"
"48124","616299","266"
"48125","616299","26308"
"48126","616299","26309"
"48127","616299","26310"
"48128","616300","26311"
"48129","616300","15825"
"48130","616300","965"
"48131","616300","590"
"48132","616300","1599"
"48133","616300","699"
"48134","616300","26312"
"48135","616300","155"
"48136","616300","18971"
"48137","616300","1633"
"48138","616300","26313"
"48139","616300","26314"
"48140","616300","26315"
"48141","616300","26316"
"48142","616300","5785"
"48143","616300","173"
"48144","616300","2190"
"48145","616300","2850"
"48146","616300","1672"
"48147","616300","3391"
"48148","616300","1332"
"48149","616300","4186"
"48150","616300","6482"
"48151","616300","1141"
"48152","616300","26317"
"48153","616300","26318"
"48154","616300","26319"
"48155","616300","14215"
"48156","616300","26320"
"48157","616300","26321"
"48158","616300","5633"
"48159","616300","26322"
"48160","616300","26323"
"48161","616300","26324"
"48162","616300","1339"
"48163","616300","26325"
"48164","616300","26326"
"48165","616300","26327"
"48166","616300","23810"
"48167","616300","26328"
"48168","616300","26329"
"48169","616300","26330"
"48170","616300","26331"
"48171","616300","4196"
"48172","616300","26332"
"48173","616300","26333"
"48174","616300","26334"
"48175","616300","26335"
"48176","616300","26336"
"48177","616300","26337"
"48178","616300","26338"
"48179","616300","26339"
"48180","616300","26340"
"48181","616345","26341"
"48182","616345","26342"
"48183","616345","26343"
"48184","616346","26344"
"48185","616346","899"
"48186","616346","5311"
"48187","616346","1219"
"48188","616346","467"
"48189","616346","1613"
"48190","616346","26345"
"48191","616346","2023"
"48192","616346","11515"
"48193","616346","12484"
"48194","616346","3758"
"48195","616346","26346"
"48196","616346","26347"
"48197","616346","26348"
"48198","616346","25525"
"48199","616346","3488"
"48200","616346","3783"
"48201","616346","26349"
"48202","616346","26350"
"48203","616304","26351"
"48204","616304","26352"
"48205","616304","26353"
"48206","616304","553"
"48207","616304","26354"
"48208","616304","2247"
"48209","616304","26355"
"48210","616304","1098"
"48211","616304","26356"
"48212","616304","26357"
"48213","616304","78"
"48214","616304","1596"
"48215","616304","26358"
"48216","616325","2412"
"48217","616325","154"
"48218","616325","1794"
"48219","616325","7550"
"48220","616325","22657"
"48221","616325","1798"
"48222","616325","26359"
"48223","616325","1760"
"48224","616325","2418"
"48225","616325","26360"
"48226","616325","26361"
"48227","616325","26362"
"48228","616325","26363"
"48229","616325","266"
"48230","616325","26364"
"48231","616307","3413"
"48232","616307","26365"
"48233","616307","26366"
"48234","616307","26367"
"48235","616307","26368"
"48236","616307","26369"
"48237","616307","26370"
"48238","616307","26371"
"48239","616307","26372"
"48240","616307","26373"
"48241","616307","26374"
"48242","616307","26375"
"48243","616307","4109"
"48244","616307","4110"
"48245","616307","2869"
"48246","616307","26376"
"48247","616307","26377"
"48248","616307","26378"
"48249","616307","26379"
"48250","616357","26380"
"48251","616357","26381"
"48252","616357","26382"
"48253","616362","26383"
"48254","616362","4677"
"48255","616362","26384"
"48256","616362","602"
"48257","616362","4334"
"48258","616362","3750"
"48259","616362","3752"
"48260","616362","899"
"48261","616362","562"
"48262","616362","11005"
"48263","616362","26385"
"48264","616362","1220"
"48265","616362","12221"
"48266","616362","1824"
"48267","616362","1007"
"48268","616362","11974"
"48269","616313","26386"
"48270","616313","364"
"48271","616313","2612"
"48272","616313","2345"
"48273","616313","1794"
"48274","616313","154"
"48275","616313","374"
"48276","616313","6249"
"48277","616313","1798"
"48278","616313","26387"
"48279","616313","557"
"48280","616313","2418"
"48281","616313","26388"
"48282","616313","26355"
"48283","616313","26389"
"48284","616313","26390"
"48285","616313","22867"
"48286","616313","26391"
"48287","616313","26392"
"48288","616313","26393"
"48289","616313","1596"
"48290","616313","26310"
"48291","616314","22657"
"48292","616314","553"
"48293","616314","1798"
"48294","616314","1777"
"48295","616314","26355"
"48296","616314","26394"
"48297","616314","22867"
"48298","616314","26395"
"48299","616314","1596"
"48300","616314","26396"
"48301","616314","26358"
"48302","616364","139"
"48303","616364","145"
"48304","616364","362"
"48305","616364","26384"
"48306","616364","26397"
"48307","616364","26398"
"48308","616364","590"
"48309","616364","5525"
"48310","616364","148"
"48311","616364","842"
"48312","616364","150"
"48313","616364","797"
"48314","616364","5273"
"48315","616364","26399"
"48316","616364","274"
"48317","616364","8"
"48318","616364","7"
"48319","616364","604"
"48320","616364","461"
"48321","616364","26400"
"48322","616364","6823"
"48323","616364","1328"
"48324","616364","1242"
"48325","616364","3750"
"48326","616364","4467"
"48327","616364","374"
"48328","616364","12"
"48329","616364","26401"
"48330","616364","553"
"48331","616364","1522"
"48332","616364","3202"
"48333","616364","302"
"48334","616364","882"
"48335","616364","899"
"48336","616364","846"
"48337","616364","182"
"48338","616364","11629"
"48339","616364","12874"
"48340","616364","585"
"48341","616364","3050"
"48342","616364","1434"
"48343","616364","26350"
"48344","616366","9750"
"48345","616366","5311"
"48346","616366","1613"
"48347","616366","26402"
"48348","616366","11005"
"48349","616366","509"
"48350","616366","1427"
"48351","616366","1508"
"48352","616366","26403"
"48353","616366","26404"
"48354","616366","266"
"48355","616366","26405"
"48356","616366","26406"
"48357","616367","26407"
"48358","616367","13061"
"48359","616367","3268"
"48360","616367","26408"
"48361","616367","26409"
"48362","616367","26410"
"48363","616367","150"
"48364","616367","2316"
"48365","616367","10299"
"48366","616367","26411"
"48367","616367","26412"
"48368","616367","26413"
"48369","616367","25038"
"48370","616367","4279"
"48371","616367","371"
"48372","616367","3271"
"48373","616367","26414"
"48374","616367","26415"
"48375","616367","26416"
"48376","616367","26417"
"48377","616367","26418"
"48378","616367","162"
"48379","616367","26419"
"48380","616367","26420"
"48381","616367","2004"
"48382","616367","223"
"48383","616367","26421"
"48384","616367","19071"
"48385","616367","26422"
"48386","616367","26423"
"48387","616367","2110"
"48388","616367","26424"
"48389","616367","26425"
"48390","616367","26426"
"48391","616367","26427"
"48392","616367","26428"
"48393","616367","26429"
"48394","616367","26430"
"48395","616367","26431"
"48396","616367","26432"
"48397","616367","26433"
"48398","616367","8187"
"48399","616367","26434"
"48400","616367","26435"
"48401","616367","26436"
"48402","616367","26437"
"48403","616367","26438"
"48404","616367","26439"
"48405","616367","26440"
"48406","616367","26441"
"48407","616367","26442"
"48408","616367","26443"
"48409","616367","26444"
"48410","616367","26445"
"48411","616367","386"
"48412","616367","1381"
"48413","616367","16182"
"48414","616367","11974"
"48415","616367","26446"
"48416","616322","2345"
"48417","616322","154"
"48418","616322","1794"
"48419","616322","374"
"48420","616322","7550"
"48421","616322","551"
"48422","616322","756"
"48423","616322","26447"
"48424","616322","1798"
"48425","616322","1777"
"48426","616322","2418"
"48427","616322","26355"
"48428","616322","26448"
"48429","616322","26449"
"48430","616322","26450"
"48431","616322","26451"
"48432","616322","26452"
"48433","616322","26453"
"48434","616322","26393"
"48435","616322","12943"
"48436","616322","266"
"48437","616322","26454"
"48438","616368","139"
"48439","616368","1666"
"48440","616368","1667"
"48441","616368","1843"
"48442","616368","26455"
"48443","616368","4958"
"48444","616368","155"
"48445","616368","7697"
"48446","616368","7696"
"48447","616368","12395"
"48448","616368","3352"
"48449","616368","163"
"48450","616368","4467"
"48451","616368","1132"
"48452","616368","173"
"48453","616368","6599"
"48454","616368","9852"
"48455","616368","7524"
"48456","616368","805"
"48457","616368","1522"
"48458","616368","175"
"48459","616368","26456"
"48460","616368","10277"
"48461","616368","13629"
"48462","616368","882"
"48463","616368","25028"
"48464","616368","846"
"48465","616368","182"
"48466","616368","1596"
"48467","616368","26457"
"48468","616321","154"
"48469","616321","22657"
"48470","616321","2516"
"48471","616321","1798"
"48472","616321","26458"
"48473","616321","2418"
"48474","616321","26459"
"48475","616321","26460"
"48476","616321","26461"
"48477","616321","26462"
"48478","616321","26463"
"48479","616321","26464"
"48480","616321","26465"
"48481","616321","26393"
"48482","616321","266"
"48483","616321","1773"
"48484","616321","26466"
